游戏名称,批评空间链接,图片链接,会社,游戏官网,中央值,平均值,标准偏差,评论数
乙女が結ぶ月夜の煌めき,https://erogamescape.dyndns.org/~ap2/ero/toukei_kaiseki/game.php?game=27013#ad,https://pics.dmm.co.jp/digital/pcgame/will_0206/will_0206ps.jpg,ensemble,http://www.ensemble-game.com/21.ototsuki/,70,69.63,12,128
海賊王冠,https://erogamescape.dyndns.org/~ap2/ero/toukei_kaiseki/game.php?game=1401#ad,https://www.suruga-ya.jp/pics/boxart_m/145004605m.jpg,ソフトハウスキャラ,None,70,68.75,14,128
イノセントバレット -the false world-,https://erogamescape.dyndns.org/~ap2/ero/toukei_kaiseki/game.php?game=19080#ad,https://pics.dmm.co.jp/digital/pcgame/next_0131/next_0131ps.jpg,CINEMATOGRAPH,http://cinematograph.nexton-net.jp/ib/,70,69.98,9,127
オレと彼女は主従なカンケイ,https://erogamescape.dyndns.org/~ap2/ero/toukei_kaiseki/game.php?game=10086#ad,//gyutto.com/data/item_img/64/6418/6418_p_m.jpg,アトリエかぐや,http://www.a-kaguya.com/products_HP/shuju/index.html,70,68.86,11,127
轟け性紀の大発明 愛と怒りと悲しみの秘密結社第二科学部,https://erogamescape.dyndns.org/~ap2/ero/toukei_kaiseki/game.php?game=12793#ad,https://pics.dmm.co.jp/digital/pcgame/high_0017/high_0017ps.jpg,softhouse-seal,None,70,68.18,11,127
同窓会again,https://erogamescape.dyndns.org/~ap2/ero/toukei_kaiseki/game.php?game=473#ad,https://pics.dmm.co.jp/digital/pcgame/fanc_0005/fanc_0005ps.jpg,F&C,https://fandc.co.jp/catalog/pc/756,70,68.39,14,127
モルダヴァイト,https://erogamescape.dyndns.org/~ap2/ero/toukei_kaiseki/game.php?game=2466#ad,https://www.suruga-ya.jp/pics/boxart_m/145008239m.jpg,CLOVER,None,70,64.37,16,127
太陽のプロミア Flowering Days,https://erogamescape.dyndns.org/~ap2/ero/toukei_kaiseki/game.php?game=16191#ad,https://pics.dmm.co.jp/digital/pcgame/ggs_0834/ggs_0834ps.jpg,SEVEN WONDER,http://www.seven-wonder.jp/sw02/,70,70.43,10,126
ゆらめく心に満ちた世界で、君の夢と欲望は叶うか,https://erogamescape.dyndns.org/~ap2/ero/toukei_kaiseki/game.php?game=25583#ad,https://pics.dmm.co.jp/digital/pcgame/cuffs_0019/cuffs_0019ps.jpg,CUBE,http://www.cuffs-cube.jp/products/yurauka/,70,69.90,10,126
輪罠 ～白濁まみれの放課後～,https://erogamescape.dyndns.org/~ap2/ero/toukei_kaiseki/game.php?game=6302#ad,https://pics.dmm.co.jp/digital/pcgame/will_0017/will_0017ps.jpg,Guilty,None,70,68.71,15,126
ヒメゴト・マスカレイド ～お嬢様たちの戯れ～,https://erogamescape.dyndns.org/~ap2/ero/toukei_kaiseki/game.php?game=17539#ad,https://pics.dmm.co.jp/digital/pcgame/views_0388/views_0388ps.jpg,Escu:de,https://www.escude.co.jp/product/himegoto/top.html,70,68.83,12,125
恋する姉妹の六重奏,https://erogamescape.dyndns.org/~ap2/ero/toukei_kaiseki/game.php?game=19330#ad,https://pics.dmm.co.jp/mono/game/944apc10601/944apc10601ps.jpg,PeasSoft,None,70,68.00,12,125
まじかる☆ている,https://erogamescape.dyndns.org/~ap2/ero/toukei_kaiseki/game.php?game=4250#ad,https://www.suruga-ya.jp/pics/boxart_m/145012135m.jpg,ぱてぃしえ,None,70,68.30,15,125
あやめの町とお姫様,https://erogamescape.dyndns.org/~ap2/ero/toukei_kaiseki/game.php?game=18868#ad,https://pics.dmm.co.jp/digital/pcgame/kaguya_0076/kaguya_0076ps.jpg,MORE,None,70,69.47,10,124
抜け忍 ～捕獲、そして調教へ～,https://erogamescape.dyndns.org/~ap2/ero/toukei_kaiseki/game.php?game=6311#ad,https://pics.dmm.co.jp/digital/pcgame/waffle_0014/waffle_0014ps.jpg,Waffle,http://www.waffle1999.com/game/23nukenin/nukenin.htm,70,68.73,11,124
鋼鉄の魔女アンネローゼ,https://erogamescape.dyndns.org/~ap2/ero/toukei_kaiseki/game.php?game=13818#ad,https://pics.dmm.co.jp/digital/pcgame/inf_0087/inf_0087ps.jpg,Black Lilith,None,70,70.95,11,124
神様のいうとおりッ くじびきAI-BIKIスクランブル,https://erogamescape.dyndns.org/~ap2/ero/toukei_kaiseki/game.php?game=4897#ad,https://pics.dmm.co.jp/digital/pcgame/ggs_0399/ggs_0399ps.jpg,RUNE,None,70,66.43,12,124
ナツイロココロログ ～Happy Summer～,https://erogamescape.dyndns.org/~ap2/ero/toukei_kaiseki/game.php?game=24412#ad,https://pics.dmm.co.jp/digital/pcgame/spal_0121/spal_0121ps.jpg,Hearts,http://hearts.amusecraft.com/rorologhs/index.html,70,70.49,12,124
黒獣 ～気高き聖女は白濁に染まる～,https://erogamescape.dyndns.org/~ap2/ero/toukei_kaiseki/game.php?game=13594#ad,https://pics.dmm.co.jp/digital/pcgame/next_0251/next_0251ps.jpg,Liquid,http://liquid.nexton-net.jp/kuro/index.html,70,70.81,14,124
想い出にかわる君 ～Memories Off～,https://erogamescape.dyndns.org/~ap2/ero/toukei_kaiseki/game.php?game=5632#ad,https://www.suruga-ya.jp/pics/boxart_m/144000859m.jpg,KID,http://www.success-corp.co.jp/software/sl2000/memories_off/index.html,70,67.27,15,124
Campus ～桜の舞う中で～,https://erogamescape.dyndns.org/~ap2/ero/toukei_kaiseki/game.php?game=217#ad,https://pics.dmm.co.jp/digital/pcgame/assem_0006/assem_0006ps.jpg,Ather,None,70,69.17,17,124
学園KING －日出彦 学校をつくる－,https://erogamescape.dyndns.org/~ap2/ero/toukei_kaiseki/game.php?game=1558#ad,https://www.suruga-ya.jp/pics/boxart_m/145000525m.jpg,ALICESOFT,http://retropc.net/alice/25.html,70,68.26,16,123
先生だーいすき,https://erogamescape.dyndns.org/~ap2/ero/toukei_kaiseki/game.php?game=2407#ad,https://pics.dmm.co.jp/digital/pcgame/next_0060/next_0060ps.jpg,SCORE,http://score.nexton-net.jp/image/sensei_image/main.htm,70,66.56,18,122
ケモノ娘の育て方,https://erogamescape.dyndns.org/~ap2/ero/toukei_kaiseki/game.php?game=26973#ad,https://pics.dmm.co.jp/digital/pcgame/clear_0025/clear_0025ps.jpg,SWEET&TEA,http://sweet.clearrave.co.jp/kemomusu/,70,70.45,9,121
きみと僕との騎士の日々 -楽園のシュバリエ-,https://erogamescape.dyndns.org/~ap2/ero/toukei_kaiseki/game.php?game=19583#ad,https://pics.dmm.co.jp/digital/pcgame/spal_0078/spal_0078ps.jpg,piriri!,http://amusecraft.com/piriri/kimikishi/index.html,70,67.41,12,121
オモカゲ ～えっちなハプニング!? なんでもどんとこい!～,https://erogamescape.dyndns.org/~ap2/ero/toukei_kaiseki/game.php?game=22903#ad,https://pics.dmm.co.jp/digital/pcgame/akbs_0063/akbs_0063ps.jpg,あかべぇそふとすりぃ,http://www.akabeesoft3.com/products/omokage/,70,68.73,12,121
SaDistic BlooD,https://erogamescape.dyndns.org/~ap2/ero/toukei_kaiseki/game.php?game=28769#ad,https://pics.dmm.co.jp/digital/pcgame/ggs_1153/ggs_1153ps.jpg,BLACK Cyc,http://cyc-soft.com/b-cyc-pro/sadisticblood/,70,68.35,12,121
ヘルタースケルター ～白濁の村～,https://erogamescape.dyndns.org/~ap2/ero/toukei_kaiseki/game.php?game=9565#ad,https://pics.dmm.co.jp/digital/pcgame/will_0125/will_0125ps.jpg,Guilty,http://www.guilty-soft.com/gg30/index.htm,70,67.64,15,120
若葉色のカルテット,https://erogamescape.dyndns.org/~ap2/ero/toukei_kaiseki/game.php?game=27767#ad,https://pics.dmm.co.jp/digital/pcgame/hobe_0447/hobe_0447ps.jpg,Lump of Sugar,https://www.lumpofsugar.co.jp/product/quartet/,70,68.80,11,119
恋はそっと咲く花のように,https://erogamescape.dyndns.org/~ap2/ero/toukei_kaiseki/game.php?game=26538#ad,https://pics.dmm.co.jp/digital/pcgame/will_0205/will_0205ps.jpg,ensemble,http://www.ensemble-game.com/20.koihana/,70,69.61,12,119
ANGEL MAGISTER,https://erogamescape.dyndns.org/~ap2/ero/toukei_kaiseki/game.php?game=12106#ad,https://pics.dmm.co.jp/digital/pcgame/vsat_0153/vsat_0153ps.jpg,mana,http://mana.product.co.jp/angel_magister/index.html,70,67.33,14,119
憑夜ノ村,https://erogamescape.dyndns.org/~ap2/ero/toukei_kaiseki/game.php?game=20856#ad,https://pics.dmm.co.jp/digital/pcgame/kaguya_0097/kaguya_0097ps.jpg,アストロノーツ・コメット,http://www.astronauts.co.jp/comet/tukiyo/,70,69.42,9,118
夕緋ノ向コウ側,https://erogamescape.dyndns.org/~ap2/ero/toukei_kaiseki/game.php?game=3965#ad,https://pics.dmm.co.jp/digital/pcgame/next_0050/next_0050ps.jpg,BaseSon,http://baseson.nexton-net.jp/yuuhi/y_index.htm,70,67.98,12,118
プレイ! プレイ! プレイ!,https://erogamescape.dyndns.org/~ap2/ero/toukei_kaiseki/game.php?game=13758#ad,https://pics.dmm.co.jp/digital/pcgame/odin_0023/odin_0023ps.jpg,わるきゅ～れ,http://www.ordin-soft.com/play.html,70,69.03,12,118
@ふぉーむメイト,https://erogamescape.dyndns.org/~ap2/ero/toukei_kaiseki/game.php?game=12081#ad,https://pics.dmm.co.jp/mono/game/512iln078/512iln078ps.jpg,ILLUSION(Dreams),None,70,69.81,13,118
赤線街路 ～昭和33年の初雪～,https://erogamescape.dyndns.org/~ap2/ero/toukei_kaiseki/game.php?game=9850#ad,https://pics.dmm.co.jp/digital/pcgame/views_0140/views_0140ps.jpg,C-side,None,70,68.74,14,118
あまたらすリドルスター,https://erogamescape.dyndns.org/~ap2/ero/toukei_kaiseki/game.php?game=19264#ad,https://pics.dmm.co.jp/digital/pcgame/hobc_0409/hobc_0409ps.jpg,seal-QUALIA,None,70,66.89,9,117
ク・リトル・リトル ～グレートハンティング～,https://erogamescape.dyndns.org/~ap2/ero/toukei_kaiseki/game.php?game=13911#ad,https://pics.dmm.co.jp/digital/pcgame/beye_0040/beye_0040ps.jpg,BLACK Cyc,http://www.cyc-soft.com/b-cyc-pro/cthulhu_gh/top.html,70,68.56,11,117
で・る・た! ～おねだり天使とひとつ屋根のした～,https://erogamescape.dyndns.org/~ap2/ero/toukei_kaiseki/game.php?game=8946#ad,//gyutto.com/data/item_img/42/4266/4266_p_m.jpg,アトリエかぐや,http://www.a-kaguya.com/products_HP/delta/index.html,70,69.30,12,116
デーモンバスターズ ～えっちなえっちなデーモン退治～,https://erogamescape.dyndns.org/~ap2/ero/toukei_kaiseki/game.php?game=20722#ad,https://pics.dmm.co.jp/digital/pcgame/moonstn_0002/moonstn_0002ps.jpg,MOONSTONE Cherry,https://www.moon-stone.jp/product/ms19/,70,69.67,12,116
咎狗の血,https://erogamescape.dyndns.org/~ap2/ero/toukei_kaiseki/game.php?game=4401#ad,https://pics.dmm.co.jp/digital/pcgame/hobc_0511/hobc_0511ps.jpg,Nitro+CHiRAL(NITRO CHiRAL),http://www.nitrochiral.com/pc/togainu/index.html,70,71.30,13,116
規制不可 ～俺は実在しないので、ナニをヤッても許される～,https://erogamescape.dyndns.org/~ap2/ero/toukei_kaiseki/game.php?game=14899#ad,https://pics.dmm.co.jp/digital/pcgame/views_0399/views_0399ps.jpg,ALL-TiME,None,70,68.18,14,116
宇宙海賊サラ,https://erogamescape.dyndns.org/~ap2/ero/toukei_kaiseki/game.php?game=9571#ad,https://pics.dmm.co.jp/digital/game/d_014675/d_014675pl.jpg,Black Lilith,None,70,66.18,16,116
ChuSingura46+1 小夜の小さな蕾。お兄ちゃん、そこは駄目! 駄目!,https://erogamescape.dyndns.org/~ap2/ero/toukei_kaiseki/game.php?game=19827#ad,https://pics.dmm.co.jp/mono/game/1797apc14318/1797apc14318ps.jpg,れいんどっぐ,http://inre-soft.com/10th/index.html#intitle_gz,70,67.43,9,115
スクランブル・ラバーズ,https://erogamescape.dyndns.org/~ap2/ero/toukei_kaiseki/game.php?game=20173#ad,https://pics.dmm.co.jp/digital/pcgame/fpnnl_0002/fpnnl_0002ps.jpg,Aries,http://www.aries-soft.jp/scramble_lovers/,70,70.10,10,115
傷モノの学園II ～case of saint spica～,https://erogamescape.dyndns.org/~ap2/ero/toukei_kaiseki/game.php?game=2383#ad,https://pics.dmm.co.jp/digital/pcgame/next_0008/next_0008ps.jpg,RaSeN,None,70,71.05,13,115
アイキス2,https://erogamescape.dyndns.org/~ap2/ero/toukei_kaiseki/game.php?game=29903#ad,https://pics.dmm.co.jp/mono/game/587apc13748/587apc13748ps.jpg,戯画,None,70,69.97,13,115
キスよりさきに恋よりはやく,https://erogamescape.dyndns.org/~ap2/ero/toukei_kaiseki/game.php?game=11232#ad,https://pics.dmm.co.jp/digital/pcgame/hobc_0203/hobc_0203ps.jpg,SkyFish,http://www.sky-fish.jp/kisskoi/kk-index.html,70,66.22,14,115
少女たちは荒野を目指す,https://erogamescape.dyndns.org/~ap2/ero/toukei_kaiseki/game.php?game=20050#ad,https://pics.dmm.co.jp/mono/game/1289apc11247/1289apc11247ps.jpg,みなとそふと,http://www.minatosoft.com/koya/,70,68.62,15,115
妹寝取り ～身も心もお兄ちゃんのもの～,https://erogamescape.dyndns.org/~ap2/ero/toukei_kaiseki/game.php?game=20515#ad,https://pics.dmm.co.jp/digital/pcgame/alb_0019/alb_0019ps.jpg,クレージュA,http://www.crg-a.com/work/imotonetori/,70,67.12,11,113
ネコぱら Vol.0 水無月ネコたちの日常!,https://erogamescape.dyndns.org/~ap2/ero/toukei_kaiseki/game.php?game=22153#ad,https://www.suruga-ya.jp/pics/boxart_m/186047708m.jpg,NEKO WORKs,http://pc.nekopara.com/vol/vol00.html,70,67.11,12,113
ぱちもそ,https://erogamescape.dyndns.org/~ap2/ero/toukei_kaiseki/game.php?game=577#ad,https://pics.dmm.co.jp/digital/pcgame/soubi_0003/soubi_0003ps.jpg,創美研究所,None,70,67.81,14,113
魔法少女アイ,https://erogamescape.dyndns.org/~ap2/ero/toukei_kaiseki/game.php?game=1467#ad,https://pics.dmm.co.jp/digital/pcgame/gpm_0006/gpm_0006ps.jpg,colors,None,70,65.72,14,113
流星☆キセキ -SHOOTING PROBE-,https://erogamescape.dyndns.org/~ap2/ero/toukei_kaiseki/game.php?game=17830#ad,https://pics.dmm.co.jp/digital/pcgame/spal_0071/spal_0071ps.jpg,UNiSONSHIFT Accent.,http://accent.amusecraft.com/project29/,70,69.83,8,112
恋剣乙女 ～再燃～,https://erogamescape.dyndns.org/~ap2/ero/toukei_kaiseki/game.php?game=19411#ad,https://pics.dmm.co.jp/digital/pcgame/qual_0010/qual_0010ps.jpg,eufonie,http://www.eufonie.jp/product/koiken_revive/,70,68.18,10,112
Secret Agent ～騎士学園の忍びなるもの～,https://erogamescape.dyndns.org/~ap2/ero/toukei_kaiseki/game.php?game=29026#ad,https://pics.dmm.co.jp/digital/pcgame/will_0235/will_0235ps.jpg,ensemble,http://www.ensemble-game.com/25.secretagent/,70,68.17,10,112
終わる世界と双子座のパラダイス,https://erogamescape.dyndns.org/~ap2/ero/toukei_kaiseki/game.php?game=19803#ad,https://pics.dmm.co.jp/mono/game/1248apc10694/1248apc10694ps.jpg,コットンソフト,None,70,67.43,11,112
彼方の人魚姫,https://erogamescape.dyndns.org/~ap2/ero/toukei_kaiseki/game.php?game=34586#ad,https://pics.dmm.co.jp/digital/pcgame/fanzagames_0071/fanzagames_0071ps.jpg,Wonder Fool,https://wonder-fool.jp/ningyohime/,70,69.85,11,112
はらみこ,https://erogamescape.dyndns.org/~ap2/ero/toukei_kaiseki/game.php?game=11612#ad,https://pics.dmm.co.jp/digital/pcgame/selen_0021/selen_0021ps.jpg,Selen,None,70,66.59,12,112
淫内感染2,https://erogamescape.dyndns.org/~ap2/ero/toukei_kaiseki/game.php?game=70#ad,https://pics.dmm.co.jp/digital/pcgame/cdb_0157/cdb_0157ps.jpg,ZyX,http://www.zyx-game.co.jp/newsoft/innai2/index.html,70,69.22,14,112
プリンセスナイト☆カチュア ～堕ちた竜騎姫～,https://erogamescape.dyndns.org/~ap2/ero/toukei_kaiseki/game.php?game=7950#ad,https://pics.dmm.co.jp/digital/pcgame/odin_0010/odin_0010ps.jpg,わるきゅ～れ,http://www.ordin-soft.com/catu.html,70,67.97,16,112
アイカギ3,https://erogamescape.dyndns.org/~ap2/ero/toukei_kaiseki/game.php?game=30549#ad,https://pics.dmm.co.jp/digital/pcgame/next_0314/next_0314ps.jpg,あざらしそふと,http://azarashi-soft.nexton-net.jp/aikagi3/,70,70.55,9,111
鬼神楽,https://erogamescape.dyndns.org/~ap2/ero/toukei_kaiseki/game.php?game=4911#ad,https://pics.dmm.co.jp/digital/pcgame/debo_0027/debo_0027ps.jpg,Studio e.go!,https://www.studio-ego.jp/game/oni/top.html,70,68.36,13,111
女体狂乱 ～これが私の望んだボディ～,https://erogamescape.dyndns.org/~ap2/ero/toukei_kaiseki/game.php?game=11166#ad,https://pics.dmm.co.jp/digital/pcgame/odin_0012/odin_0012ps.jpg,わるきゅ～れ,http://www.ordin-soft.com/kaizo.html,70,67.28,14,111
エーデルワイス 詠伝ファンタジア,https://erogamescape.dyndns.org/~ap2/ero/toukei_kaiseki/game.php?game=9728#ad,https://pics.dmm.co.jp/digital/pcgame/kgf_0002/kgf_0002ps.jpg,OVERDRIVE,http://project.over-drive.jp/ewef/index.htm,70,71.50,9,110
お尻っ娘ヴィーナス,https://erogamescape.dyndns.org/~ap2/ero/toukei_kaiseki/game.php?game=16140#ad,https://pics.dmm.co.jp/digital/pcgame/russ_0092/russ_0092ps.jpg,Apricot Cherry,http://www.t-apricot.jp/cherry/oshiri/,70,69.82,11,110
こいなかlovers,https://erogamescape.dyndns.org/~ap2/ero/toukei_kaiseki/game.php?game=21113#ad,https://pics.dmm.co.jp/digital/pcgame/views_0445/views_0445ps.jpg,eRONDO,None,70,69.13,11,110
すまいるCubic! 水平線まで何マイル? －アフター&アナザーストーリーズ,https://erogamescape.dyndns.org/~ap2/ero/toukei_kaiseki/game.php?game=11904#ad,https://www.suruga-ya.jp/pics/boxart_m/145019686m.jpg,ABHAR,None,70,66.80,12,110
NAKED BLUE ～Canvas Wallpaper Collection～,https://erogamescape.dyndns.org/~ap2/ero/toukei_kaiseki/game.php?game=1596#ad,https://pics.dmm.co.jp/digital/pcgame/shall_0112/shall_0112ps.jpg,F&C,https://fandc.co.jp/catalog/pc/528,70,69.00,13,110
アカルイミライ Wet And Messy 2nd time,https://erogamescape.dyndns.org/~ap2/ero/toukei_kaiseki/game.php?game=3181#ad,https://pics.dmm.co.jp/digital/pcgame/views_0247/views_0247ps.jpg,FlyingShine黒,None,70,69.26,13,110
桜ひとひら恋もよう,https://erogamescape.dyndns.org/~ap2/ero/toukei_kaiseki/game.php?game=24661#ad,https://pics.dmm.co.jp/digital/pcgame/russ_0247/russ_0247ps.jpg,Parasol,http://www.parasol-soft.com/product/sakukoi/,70,68.58,13,110
しおんとワンルーム -絆きらめく恋いろはSS-,https://erogamescape.dyndns.org/~ap2/ero/toukei_kaiseki/game.php?game=29607#ad,https://pics.dmm.co.jp/digital/pcgame/spal_0149/spal_0149ps.jpg,CRYSTALiA,http://crystalia.amusecraft.com/oneroom/,70,68.43,10,109
プレゼンス,https://erogamescape.dyndns.org/~ap2/ero/toukei_kaiseki/game.php?game=3132#ad,https://pics.dmm.co.jp/digital/pcgame/hobe_0438/hobe_0438ps.jpg,CLOCKUP,http://clockup.entacom.net/product/presence/index.htm,70,68.43,12,109
ENSEMBLE ～舞降る羽のアンサンブル～,https://erogamescape.dyndns.org/~ap2/ero/toukei_kaiseki/game.php?game=3253#ad,https://pics.dmm.co.jp/digital/pcgame/fanc_0010/fanc_0010ps.jpg,DreamSoft(F&C FC03),https://fandc.co.jp/catalog/pc/729,70,71.26,12,109
王の耳には届かない!,https://erogamescape.dyndns.org/~ap2/ero/toukei_kaiseki/game.php?game=24133#ad,https://pics.dmm.co.jp/digital/pcgame/torp_0031/torp_0031ps.jpg,AXL,http://www.axl-soft.jp/products/13/,70,70.69,8,108
桃華散る ～少女剣士の報復は慟哭に満ちて～,https://erogamescape.dyndns.org/~ap2/ero/toukei_kaiseki/game.php?game=12903#ad,https://pics.dmm.co.jp/digital/pcgame/ail_0040/ail_0040ps.jpg,アイル,http://www.ail-soft.com/touka/pro_tou_top.html,70,70.39,11,108
夜勤病棟・弐,https://erogamescape.dyndns.org/~ap2/ero/toukei_kaiseki/game.php?game=3235#ad,https://pics.dmm.co.jp/digital/pcgame/ggsm_0002/ggsm_0002ps.jpg,M no VIOLET,None,70,67.66,13,108
姦染4 ～the day after～,https://erogamescape.dyndns.org/~ap2/ero/toukei_kaiseki/game.php?game=13374#ad,https://pics.dmm.co.jp/digital/pcgame/spacep_0037/spacep_0037ps.jpg,SPEED,http://www.sp-janis.com/speed/infection4/,70,68.76,13,108
略奪者の淫宴,https://erogamescape.dyndns.org/~ap2/ero/toukei_kaiseki/game.php?game=24346#ad,https://pics.dmm.co.jp/digital/pcgame/akbs_0073/akbs_0073ps.jpg,あかべぇそふとすりぃ,http://www.akabeesoft3.com/products/inen/,70,68.40,13,108
マテリアルブレイブ イグニッション,https://erogamescape.dyndns.org/~ap2/ero/toukei_kaiseki/game.php?game=17372#ad,https://pics.dmm.co.jp/mono/game/1775apc10321/1775apc10321ps.jpg,戯画,None,70,67.37,16,108
グリザイアの有閑,https://erogamescape.dyndns.org/~ap2/ero/toukei_kaiseki/game.php?game=23349#ad,https://pics.dmm.co.jp/mono/game/709apc12363/709apc12363ps.jpg,FrontWing,http://frontwing.jp/product/griside/index.html,70,70.51,9,107
初恋サンカイメ,https://erogamescape.dyndns.org/~ap2/ero/toukei_kaiseki/game.php?game=24021#ad,https://pics.dmm.co.jp/digital/pcgame/russ_0215/russ_0215ps.jpg,ういんどみる,https://windmill.suki.jp/product/sankaime/,70,69.34,12,107
イカレタ教室 ～こんなのが当たり前の授業風景!?～,https://erogamescape.dyndns.org/~ap2/ero/toukei_kaiseki/game.php?game=10337#ad,https://pics.dmm.co.jp/digital/pcgame/cyber_0024/cyber_0024ps.jpg,TinkerBell,http://www.cyberworks.jp/tink/ikareta/,70,66.44,13,107
